,screen_size,screen_resolution,cpu_speed,ram,memory,weight,price,ppi,brand_acer,brand_apple,brand_asus,brand_dell,brand_hp,brand_lenovo,cpu_amd_3,cpu_amd_5,cpu_amd_7,cpu_amd_9,cpu_amd_athlon,cpu_amd_r_series,cpu_apple,cpu_intel_celeron,cpu_intel_i3,cpu_intel_i5,cpu_intel_i7,cpu_intel_i9,cpu_intel_pentium,cpu_mediatek_mt8183,cpu_other,gpu_amd,gpu_apple,gpu_intel,gpu_nvidia,gpu_other,gpu_description_dedicated,gpu_description_integrated,OpSys_mac_os,OpSys_windows,color_black,color_blue,color_gold,color_grey,color_other,color_silver,color_white
1044,11.6,1049088,2.4,4.0,64.0,2.79,129.99,135.0942111925629,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1045,15.6,1049088,2.7,8.0,512.0,9.65,349.99,100.45466986113652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1046,15.6,2073600,1.2,64.0,1024.0,3.52,900.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1047,14.0,1049088,2.4,8.0,256.0,3.0,161.0,111.93520355955212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1048,15.6,2073600,2.3,32.0,1024.0,3.93,749.99,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1049,14.0,1049088,2.9,8.0,256.0,4.66,171.99,111.93520355955212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1050,14.0,2073600,1.9,16.0,512.0,3.0,345.89,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1051,15.6,2304000,4.7,32.0,1024.0,10.72,1725.0,145.1381712624093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1052,15.6,2073600,1.9,16.0,512.0,4.03,349.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1053,15.6,2073600,2.0,16.0,512.0,3.59,449.0,141.21199808219862,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1054,16.0,5898240,4.7,16.0,512.0,6.69,897.0,226.4155471693585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1055,14.0,2073600,1.9,32.0,512.0,7.48,599.0,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1056,15.6,2073600,4.5,40.0,2048.0,3.59,659.0,141.21199808219862,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1057,15.6,2073600,4.3,8.0,256.0,3.71,451.99,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1058,14.0,2073600,2.6,16.0,512.0,4.79,202.72,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1059,14.0,2073600,1.6,16.0,256.0,2.99,216.75,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1060,12.3,2073600,3.6,8.0,256.0,2.79,199.98,179.09814390912993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1061,14.1,1049088,1.9,8.0,256.0,3.7,147.19,111.1413368676404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1062,12.5,2073600,2.6,16.0,256.0,2.8,199.0,176.23257360658386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1063,13.3,2073600,1.9,16.0,512.0,3.88,361.99,165.6321180513006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1064,15.6,1049088,2.3,8.0,512.0,5.51,197.28,100.45466986113652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1065,12.5,1049088,2.6,16.0,512.0,2.6,180.0,125.36742798669836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1066,15.6,1049088,3.1,16.0,1024.0,3.6,499.0,100.45466986113652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1067,14.0,2304000,2.0,32.0,2048.0,3.4,779.99,161.72539083525606,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1068,16.0,4096000,2.7,64.0,2048.0,5.55,1459.0,188.67962264113208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1069,15.6,2073600,2.9,32.0,1024.0,3.93,500.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1070,17.3,2073600,2.6,32.0,512.0,6.79,769.67,127.33567457123112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1071,17.0,4096000,4.0,32.0,1024.0,5.36,795.77,177.58082130930077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1072,15.6,2073600,1.7,32.0,1024.0,3.65,899.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1073,15.6,1049088,1.1,8.0,128.0,3.93,449.99,100.45466986113652,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1074,13.0,2073600,1.0,8.0,256.0,3.0,187.0,169.45439769863833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1075,15.6,8294400,3.1,4.0,128.0,5.72,352.0,282.42399616439724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1076,13.3,4096000,3.2,8.0,1024.0,2.81,749.0,226.98300468106115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1077,14.0,2304000,4.5,16.0,512.0,3.4,799.99,161.72539083525606,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1078,15.6,8294400,2.4,32.0,512.0,3.93,779.73,282.42399616439724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1079,14.0,2073600,1.7,8.0,512.0,3.09,222.36,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1080,15.6,2073600,2.8,16.0,512.0,3.65,968.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1081,15.6,2073600,2.8,64.0,1024.0,3.74,967.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1082,14.0,2073600,1.0,8.0,256.0,3.0,305.98,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1083,14.0,2304000,2.0,32.0,1024.0,3.4,798.0,161.72539083525606,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1084,14.0,2073600,2.6,16.0,512.0,4.79,195.0,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1085,15.6,2073600,4.5,16.0,1024.0,3.59,639.99,141.21199808219862,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1086,15.6,2073600,5.0,32.0,1024.0,3.64,1039.99,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1087,14.0,2304000,2.3,16.0,1024.0,3.61,685.99,161.72539083525606,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1088,17.3,2073600,3.4,32.0,1024.0,8.0,1662.99,127.33567457123112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1089,15.6,1049088,3.1,16.0,512.0,2.51,499.0,100.45466986113652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1090,15.6,1049088,1.1,16.0,1024.0,3.64,434.99,100.45466986113652,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1091,15.6,2073600,4.0,12.0,512.0,3.71,579.99,141.21199808219862,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1092,16.0,2304000,2.1,64.0,1024.0,5.0,1379.0,141.50971698084905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1093,15.6,2073600,5.0,32.0,1024.0,3.64,1019.99,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1094,15.6,2073600,4.5,16.0,512.0,3.65,699.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1095,11.6,1049088,3.3,8.0,256.0,3.0,199.99,135.0942111925629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1096,15.6,2073600,4.4,16.0,512.0,3.65,549.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1097,13.3,2073600,1.6,16.0,512.0,4.29,300.0,165.6321180513006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1098,15.6,2073600,2.4,16.0,256.0,3.93,529.99,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1099,15.6,2073600,2.4,32.0,256.0,6.38,319.99,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1100,14.0,1049088,3.3,16.0,512.0,8.0,941.99,111.93520355955212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1101,15.6,2073600,2.6,16.0,512.0,4.04,499.0,141.21199808219862,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1102,13.3,2073600,1.8,32.0,512.0,2.61,599.99,165.6321180513006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1103,14.0,2073600,1.9,32.0,512.0,2.99,464.99,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1104,16.0,4096000,3.0,32.0,1024.0,7.3,1949.0,188.67962264113208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1105,14.0,2304000,1.8,32.0,512.0,2.8,899.0,161.72539083525606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1106,14.0,2073600,1.8,32.0,512.0,2.7,548.79,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1107,15.6,2073600,2.8,64.0,2048.0,3.82,909.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1108,14.0,2073600,1.7,8.0,512.0,3.09,223.36,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1109,16.0,4096000,3.1,64.0,2048.0,7.3,2569.0,188.67962264113208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1110,15.6,2073600,2.1,16.0,1024.0,4.36,537.99,141.21199808219862,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1111,13.0,2073600,2.2,16.0,256.0,1.7,830.99,169.45439769863833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1112,15.6,1049088,2.1,12.0,512.0,5.44,559.88,100.45466986113652,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1113,16.0,4096000,3.9,32.0,1024.0,8.0,1680.99,188.67962264113208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1114,15.6,2073600,1.9,16.0,256.0,4.0,298.01,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1115,15.0,1049088,2.1,8.0,128.0,5.5,218.0,104.47285665558198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1116,15.6,2073600,2.8,8.0,256.0,4.47,899.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1117,15.6,2073600,2.1,16.0,1024.0,4.04,598.99,141.21199808219862,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1118,15.6,2073600,1.0,16.0,1024.0,3.82,571.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1119,14.0,1049088,1.9,8.0,256.0,3.88,280.05,111.93520355955212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1120,14.0,2073600,2.7,16.0,512.0,3.88,199.0,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1121,14.0,1049088,1.7,16.0,256.0,3.5,234.24,111.93520355955212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1122,15.6,1049088,2.1,16.0,512.0,3.86,449.99,100.45466986113652,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1123,13.0,1049088,1.0,8.0,512.0,5.0,228.49,120.5456038333638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1124,14.0,2073600,2.8,16.0,256.0,3.0,241.99,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1125,16.0,2304000,1.9,16.0,512.0,4.4,899.0,141.50971698084905,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1126,11.6,1049088,3.7,8.0,256.0,6.0,329.0,135.0942111925629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1127,15.6,2073600,4.5,32.0,1024.0,4.0,799.0,141.21199808219862,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1128,15.6,1049088,2.8,16.0,512.0,3.64,499.0,100.45466986113652,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1129,16.0,4096000,2.7,16.0,1024.0,5.84,1279.9,188.67962264113208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1130,15.6,2073600,5.0,64.0,2048.0,3.64,1069.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1131,15.6,2073600,3.0,12.0,1024.0,4.04,542.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1132,14.0,2073600,1.9,32.0,2048.0,3.88,489.99,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1133,15.6,2073600,1.7,8.0,256.0,3.93,449.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1134,15.6,2073600,2.6,32.0,512.0,3.93,455.62,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1135,17.3,2073600,2.3,64.0,512.0,6.79,799.99,127.33567457123112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1136,15.6,1049088,2.6,8.0,128.0,3.83,398.0,100.45466986113652,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1137,14.0,2073600,1.7,16.0,256.0,3.26,275.0,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1138,15.6,2304000,4.7,16.0,512.0,10.03,1628.0,145.1381712624093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1139,15.6,1049088,1.1,16.0,1024.0,3.91,499.0,100.45466986113652,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1140,16.0,2304000,2.0,16.0,512.0,4.4,849.99,141.50971698084905,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1141,15.6,2073600,2.9,32.0,1024.0,3.88,856.69,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1142,15.6,2073600,4.4,16.0,512.0,3.65,489.99,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1143,13.4,7720704,2.9,16.0,1024.0,2.77,1299.98,307.1028542121852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1144,15.6,2073600,1.0,32.0,2048.0,3.74,564.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1145,15.6,2073600,3.3,32.0,2048.0,5.5,949.99,141.21199808219862,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1146,14.0,1049088,1.6,16.0,256.0,3.42,209.99,111.93520355955212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1147,14.0,2073600,1.8,16.0,256.0,8.0,749.99,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1148,15.6,2073600,3.9,8.0,512.0,4.03,499.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1149,14.0,1049088,2.6,32.0,512.0,4.2,199.49,111.93520355955212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1150,14.0,2073600,1.9,32.0,1024.0,5.0,409.4,157.3505121487356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1151,15.6,2073600,2.8,16.0,1024.0,3.82,899.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1152,13.0,2073600,1.9,16.0,512.0,3.88,339.7,169.45439769863833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1153,15.6,1049088,2.5,32.0,512.0,4.01,329.93,100.45466986113652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1154,15.6,1049088,1.1,8.0,128.0,3.91,479.0,100.45466986113652,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1155,15.0,2073600,4.7,32.0,1024.0,5.99,824.98,146.86047800548656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1156,15.6,2073600,4.6,8.0,256.0,4.19,649.99,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1157,14.0,1049088,1.6,8.0,256.0,5.0,187.29,111.93520355955212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1158,15.6,2073600,2.6,16.0,256.0,4.01,524.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1159,15.6,2073600,2.8,32.0,1024.0,3.82,954.0,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1160,13.0,2073600,1.0,16.0,256.0,4.04,219.95,169.45439769863833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1161,14.0,4096000,2.9,16.0,1024.0,3.37,1148.99,215.6338544470081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1162,15.6,2073600,3.4,32.0,1024.0,3.66,799.99,141.21199808219862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1163,13.3,2073600,4.6,8.0,256.0,4.85,839.99,165.6321180513006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
