brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Dell,Dell Latitude,14 Inches,1920 x 1080 pixels,core_i7,2.6 GHz,8 GB,256 GB,Intel HD Graphics 620,Integrated,Windows 10,3.85 pounds,Black,347 ratings,4,$173.50 ,https://www.amazon.com/Dell-Latitude-E7470-Ultrabook-Anti-Glare/dp/B071XYH4HN/ref=sr_1_363
Dell,Inspiron 15 i3530,15.6 Inches,1920 x 1080,core_i7_family,3 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.64 pounds,Carbon Black,,,"$1,059.00 ",https://www.amazon.com/Dell-Personal-Inspiron-Bluetooth-Touchscreen/dp/B0CL4NJRZ6/ref=sr_1_362
Dell,Latitude E5450,14 Inches,1366x768,apple_ci7,2.6 GHz,16 GB,512 GB,Intel Integrated HD Graphics 5500,Intel Integrated HD Graphics 5500,Windows 10 Pro,0.56 ounces,,49 ratings,3.9,$273.91 ,https://www.amazon.com/Latitude-E5450-Business-Certified-Refurbished/dp/B07HHFXTKT/ref=sr_1_361
Dell,Dell Latitude,14 Inches,1366x768,core_i7_6600u,2.6 GHz,32 GB,512 GB,Intel HD Graphics 6600,Integrated,Windowns 10 Pro,3 pounds,,28 ratings,3.4,$324.99 ,https://www.amazon.com/Dell-Latitude-Ultrabook-Certified-Refurbished/dp/B07D6SLBDR/ref=sr_1_365
Dell,,14 Inches,1366 x 768 pixels,core_i5_6200u,2.3 GHz,16 GB,480 GB,Intel Integrated HD Graphics 520,Integrated,Windows 10 Pro,2.2 pounds,,63 ratings,4.2,$165.99 ,https://www.amazon.com/Dell-Latitude-i5-6200U-Certified-Refurbished/dp/B07WGQT6CN/ref=sr_1_287
Dell,Dell Latitude 7400,14 Inches,,Unknown,,16 GB,256 GB,,Integrated,Windows 10,,,12 ratings,3.9,$325.29 ,https://www.amazon.com/Dell-Latitude-7400-Non-Touch-i7-8665U/dp/B09P816Y4C/ref=sr_1_286
Dell,Dell Inspiron 15 3535 Laptop,15.6 Inches,,Ryzen 5,,32 GB,2 TB,,Integrated,Windows 11 Home,,Black,"1,016 ratings",4.5,$769.99 ,https://www.amazon.com/Dell-Inspiron-15-3535-Laptop/dp/B0CL9D1FD6/ref=sr_1_285
Dell,,15.6 Inches,,Core i7,,32 GB,1 TB,,Integrated,Windows 11 Pro,,Black,3 ratings,3,$949.77 ,https://www.amazon.com/Dell-Inspiron-3520-i7-1255U-Keyboard/dp/B0C4FZWQ8W/ref=sr_1_284
Dell,Dell Latitude,15.6 Inches,1366 x 768 pixels,intel_core_duo,1.7 GHz,16 GB,256 GB,Intel,Integrated,Windows 10 Pro,5 pounds,,6 ratings,4.5,$282.98 ,https://www.amazon.com/Dell-Latitude-Business-i5-7300U-3-50GHz/dp/B07M8CZVTP/ref=sr_1_282
Dell,Chromebook 11,11 Inches,1366 x 768 pixels,celeron_n2840,2.1 GHz,4 GB,16 GB,Intel HD Graphic,Integrated,Chrome OS,2.9 pounds,Black,491 ratings,4,$43.40 ,https://www.amazon.com/Dell-Chromebook-Celeron-N2840-Memory-Storage/dp/B01E8QS27Y/ref=sr_1_279
Dell,Inspiron 15 3520,15.6 Inches,3840 x 2400,core_i7_family,4.7 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.65 pounds,Black,1 rating,5,$769.99 ,https://www.amazon.com/Dell-Business-Inspiron-16-Touchscreen/dp/B0BLK9BFN6/ref=sr_1_281
Dell,Latitude 3120 2-in-1,11.6 Inches,1366 x 768 pixels,celeron,1.1 GHz,8 GB,128 GB,Intel Integrated Graphics,Integrated,Windows 11 Pro,3.12 pounds,Black,8 ratings,4.4,$179.00 ,https://www.amazon.com/Dell-Latitude-3120-Touch-Pentium/dp/B09ZKP4ZFB/ref=sr_1_278
Dell,Dell Precision,15.6 Inches,1920 x 1080 pixels,apple_ci7,2.6 GHz,32 GB,512 GB,I7-9850,Nvidia Quadro P620 2GB,Windows 10 Pro,7.28 pounds,,4 ratings,4.2,$420.00 ,https://www.amazon.com/Dell-Precision-3541-Laptop-15-6/dp/B095MCQHKZ/ref=sr_1_276
Dell,Latitude 5420,14,,Core i7,,32 GB,512 GB,,Integrated,Windows 10 Pro,,Black,5 ratings,5,$709.00 ,https://www.amazon.com/Dell-Latitude-5420-Rugged-i7-8650U-AMD/dp/B0CK7WRTCD/ref=sr_1_275
Dell,Inspiron 15 3000,15.6 Inches,,Ryzen 5,,,1 TB,,Dedicated,Windows 10 Home,,Black,3 ratings,3.5,$547.99 ,https://www.amazon.com/Dell-Inspiron-15-3000-Touchscreen/dp/B0C9VVLTSM/ref=sr_1_273
Dell,Dell Inspiron 16 5635 laptop,16 Inches,2560 x 1600 pixels,amd_ryzen_7,4.5 GHz,16 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 11,4.19 pounds,Silver,33 ratings,4.2,$806.47 ,https://www.amazon.com/Dell-Inspiron-5000-5635-Laptop/dp/B09BW611ZP/ref=sr_1_283
Dell,Dell Latitude,13.3 Inches,1920 x 1080 pixels,core_i5,3.6 GHz,16 GB,512 GB,Integrated,Integrated,Windows 10 Pro,3 pounds,Black,10 ratings,3.2,$248.99 ,https://www.amazon.com/Dell-Latitude-3390-Touchscreen-i5-8350U/dp/B0CJMMYSG2/ref=sr_1_277
Dell,Latitude 5000,15.6 Inches,1920 x 1080 pixels,core_i7,3 GHz,8 GB,256 GB,Intel Iris Xe Graphics,Iris Xe Graphics,Windows 10 Pro,3.51 pounds,Titan Gray,,,"$1,118.37 ",https://www.amazon.com/Dell-Latitude-5000-5520-Notebook/dp/B0B778QVGV/ref=sr_1_272
Dell,Latitude E7470,14 Inches,1920 x 1080 pixels,core_i7,2.6 GHz,16 GB,256 GB,Intel,Integrated,Windows 10 Pro,3.31 pounds,Black,85 ratings,3.9,$201.98 ,https://www.amazon.com/Latitude-E7470-Ultrabook-Bluetooth-Refurbished/dp/B07H41TSSC/ref=sr_1_270
Dell,Dell Latitude 7490 Laptop,14 Inches,,Core i7-8650U,,32 GB,512 GB,,Integrated,Windows 11 Pro,,Black,58 ratings,3.7,$329.00 ,https://www.amazon.com/Dell-7490-Touchscreen-11-Professional/dp/B0B1LBV7JY/ref=sr_1_271
Dell,Inspiron 15 3520,15.6 Inches,1920 x 1080 pixels,core_i5_family,2.4 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.82 pounds,Black,5 ratings,3.8,$659.00 ,https://www.amazon.com/Dell-Inspiron-15-Touchscreen-i5-1135G7/dp/B0CDZFWQTF/ref=sr_1_269
Dell,Vostro 7620,16 Inches,1920 x 1200 pixels,core_i7_family,4.7 GHz,24 GB,1 TB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11 Pro,4.46 pounds,Black,,,"$1,019.99 ",https://www.amazon.com/Dell-Vostro-7620-Business-i7-12700H/dp/B0CHK2VB15/ref=sr_1_268
Dell,XPS 15 9000,15.6 Inches,1920 x 1200,core_i7,5 GHz,16 GB,512 GB,Intel Arc A370M Graphics,Arc A370M Graphics,Windows 11 Pro,6.72 pounds,Black,,,"$1,599.99 ",https://www.amazon.com/Dell-9000-9530-15-6-Notebook/dp/B0CDNWM4VT/ref=sr_1_274
Dell,Dell Latitude,14 Inches,,Core i7,,8 GB,1 TB,,Integrated,Windows 10 Pro,,,7 ratings,3.6,$188.90 ,https://www.amazon.com/Premium-Dell-Latitude-Business-i7-3520M/dp/B07SVQHWY6/ref=sr_1_263
Dell,Latitude 5480,14 Inches,1366x768,core_i5_6200u,2.4 GHz,16 GB,1 TB,Intel HD Graphics 520,Integrated,Windows 10 Home,5 pounds,Black,2 ratings,3.2,$281.25 ,https://www.amazon.com/Dell-Latitude-5480-Windows-Renewed/dp/B08FRP1Z3V/ref=sr_1_266
Dell,7480,14 Inches,1920 x 1080 Pixels,apple_ci7,2.2 GHz,16 GB,512 GB,Intel HD Graphics 620,Integrated,Windows 10 Pro,3.01 pounds,Black,311 ratings,4.1,$229.00 ,https://www.amazon.com/Dell-Business-Class-Generation-Certified-Refurbished/dp/B077FGWRY4/ref=sr_1_262
Dell,Dell Inspiron 16 Plus,16 Inches,3072 x 1920 pixels,Intel_Core_i7_Extreme,4.7 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050 Ti,Integrated,Windows 11 Home,4.62 pounds,Green,1 rating,5,"$1,099.99 ",https://www.amazon.com/Dell-Inspiron-16-Plus-3072x1920/dp/B09JC6CXBL/ref=sr_1_261
Dell,Dell Latitide 3180 Education,11.6 Inches,1366x768,celeron,2.4 GHz,4 GB,64 GB,Integrated HD Graphics,Integrated,Windows 10 Pro,2.79 pounds,Black,146 ratings,4.2,$129.99 ,https://www.amazon.com/Dell-Latitude-3180-Education-Laptop/dp/B0799PT53G/ref=sr_1_257
Dell,Dell 7150,15.6 Inches,1366 x 768 pixels,core_i7_7820hq,2.7 GHz,8 GB,500 GB,Intel HD Graphics 530,Dedicated,Windows 10 Pro,9.65 pounds,Black,1 rating,5,$349.99 ,https://www.amazon.com/Dell-Precision-Workstation-i7-6820HQ-JHWYC/dp/B01DZ4NEW8/ref=sr_1_259
Dell,Inspiron 15 3530,15.6 Inches,1920 x 1080 pixels,core_i7_family,1.2 GHz,64 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.52 pounds,Black,48 ratings,4.1,$900.00 ,https://www.amazon.com/Dell-Inspiron-3520-Touchscreen-i7-1255U/dp/B0BN2G6BHQ/ref=sr_1_265
Dell,Latitude 5480,14 Inches,1366x768,core_i5,2.4 GHz,8 GB,256 GB,Intel HD Graphics 520,Integrated,Windows 10 Home,3 pounds,Black,47 ratings,4.1,$161.00 ,https://www.amazon.com/Dell-Latitude-5480-Windows-Renewed/dp/B08FRMW3NZ/ref=sr_1_255
Dell,Precision 5540 Laptop,15.6 Inches,1920 x 1080 pixels,core_i9,2.3 GHz,32 GB,1000 GB,Nvidia Quadro T2000,Nvidia Quadro T2000,Windows 10 Pro,3.93 pounds,Silver,3 ratings,3.4,$749.99 ,https://www.amazon.com/Dell-Precision-5540-Laptop-8-core/dp/B09GRR6F84/ref=sr_1_253
Dell,Latitude 9420 Laptop,14 Inches,1920 x 1200 pixels,core_i7,1.8 GHz,16 GB,256 GB,Intel Integrated Graphics,Integrated,Windows 11 Pro,2.8 pounds,Black,,,$692.99 ,https://www.amazon.com/Dell-Latitude-9000-9420-Laptop/dp/B09ZP2ZZWB/ref=sr_1_252
Dell,Dell laptop,14 Inches,2240 x 1400 pixels,core_i5_1235u,4.4 GHz,16 GB,512 GB,Intel UHD Graphics,Integrated,Windows 11 Home,3.4 pounds,,164 ratings,4.2,$668.99 ,https://www.amazon.com/Dell-Inspiron-i5-1235U-Graphics-Bluetooth/dp/B0CFKXCGGZ/ref=sr_1_251
Dell,7400,14 Inches,1920 x 1080 pixels,apple_ci5,1.6 GHz,16 GB,256 GB,I5-8365,Integrated,Windows 10 Pro,4.62 pounds,,56 ratings,4,$217.99 ,https://www.amazon.com/Dell-Latitude-7400-14-Notebook/dp/B07YR8JMZ4/ref=sr_1_250
Dell,Latitude E6440,14 Inches,1366 x 768 pixels,apple_ci7,2.9 GHz,8 GB,256 GB,Intel HD Graphics 4400,Integrated,Windows 10 Pro,4.66 pounds,Silver,163 ratings,3.9,$171.99 ,https://www.amazon.com/Latitude-i7-4600M-Windows-Certified-Refurbished/dp/B07GCRY8NC/ref=sr_1_254
Dell,Intel Core i7-8650u,13.3 Inches,1920x1080,core_i7_8650u,1.7 GHz,16 GB,256 GB,Intel UHD Graphics 620,Integrated,Windows 10 Pro,2.59 pounds,,61 ratings,4.1,$220.95 ,https://www.amazon.com/Dell-Latitude-Notebook-i7-8650U-Windows/dp/B07KGKKCFL/ref=sr_1_248
Dell,Dell Latitude,14 Inches,1920 x 1080 pixels,core_i7_8650u,1.9 GHz,16 GB,512 GB,Intel Integrated Graphics,Integrated,Windows 10 Pro,3 pounds,Black,156 ratings,4,$345.89 ,https://www.amazon.com/Latitude-7490-Notebook-Certified-Refurbished/dp/B07GL5G1FD/ref=sr_1_249
DELL,XPS 15 9520,15.6 Inches,1920 x 1200 pixels,core_i7,4.7 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Pro,10.72 pounds,32GB RAM,15 ratings,3.7,"$1,725.00 ",https://www.amazon.com/DELL-XPS-15-9520-i7-12700H/dp/B0C3JFFMPQ/ref=sr_1_247
Dell,,11.6 Inches,1366 x 768 pixels,Unknown,2.16 GHz,4 GB,16 GB,Intel HD Graphics,Integrated,Chrome OS,2.74 pounds,,118 ratings,3.9,$59.99 ,https://www.amazon.com/Dell-11-3120-Celeron-Certified-Refurbished/dp/B06XJFTYBL/ref=sr_1_245
Dell,Xps 9300,13.3 Inches,3840 x 2400,core_i7,1.3 GHz,32 GB,1 TB,Intel Iris Plus,Integrated,Windows 10 Pro,3.3 pounds,,11 ratings,4.1,"$1,013.32 ",https://www.amazon.com/Dell-XPS-13-9300-Touchscreen/dp/B08BN1ZMDC/ref=sr_1_243
Dell,Latitude 5500 Laptop,15.6 Inches,1920 x 1080 pixels,core_i7,1.9 GHz,16 GB,512 GB,Intel,Integrated,Windows 10 Pro,4.03 pounds,Black,15 ratings,4.1,$349.00 ,https://www.amazon.com/Dell-Latitude-5500-1920x1080-Refurbished/dp/B07YYM8BMC/ref=sr_1_241
Dell,Dell Inspiron 15 3535,15.6 Inches,1920x1080,ryzen_3,2 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11,3.59 pounds,Black,,,$449.00 ,https://www.amazon.com/Dell-Inspiron-Anti-Glare-Processor-ExpressCharge/dp/B0CKYTRJBW/ref=sr_1_310
Dell,Dell Latitude,14 Inches,1920 x 1080 pixels,apple_ci5,4.1 GHz,8 GB,256 GB,"Intel GMA 3150, Intel GMA X3100","Dedicated, Integrated",Windows 10 Pro,3.26 pounds,,8 ratings,4.4,$173.99 ,https://www.amazon.com/Dell-Latitude-5400-Non-Touch-Refurbished/dp/B095CXSBT7/ref=sr_1_309
Dell,Dell Precision,15.6 Inches,,Intel Core i7,,32 GB,512 GB,,Nvidia Quadro P620 2GB,Windows 10 Pro,,,4 ratings,4.2,$309.99 ,https://www.amazon.com/Dell-Precision-3541-Laptop-15-6/dp/B095MCQHKZ/ref=sr_1_307
Dell,Inspiron 16 Plus 7000,16 Inches,3072 x 1920 pixels,core_i7,4.7 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050,GeForce RTX 3050,Windows 11 Pro,6.69 pounds,Atlantic,11 ratings,3.8,$897.00 ,https://www.amazon.com/Inspiron-Plus-7620-Laptop-16-0-inch/dp/B0B5GHGS28/ref=sr_1_306
DELL,Dell Latitude,14 Inches,1920 x 1080 pixels,Core i7-8650U,1.9 core_i7_8650u,32 GB,512 GB,AMD Radeon 500 Series,Dedicated,Windows 10 Pro,7.48 pounds,Black,,,$599.00 ,https://www.amazon.com/DELL-Latitude-5420-Touchscreen-i7-8650U/dp/B0CK816NBW/ref=sr_1_305
Dell,Inspiron,15.6 Inches,1920 x 1080 pixels,core_i5,2.4 GHz,16 GB,1 TB,Intel UHD Graphics,Intel UHD Graphics,Windows 11 Home,3.93 pounds,Black,41 ratings,4,$529.00 ,https://www.amazon.com/Dell-Inspiron-Premium-Display-i5-1135G7/dp/B09PMJX2HP/ref=sr_1_304
Dell,Inspiron 15 3535,15.6 Inches,1920 x 1080 pixels,ryzen_5,4.5 GHz,40 GB,2 TB,AMD Radeon Graphics,Integrated,Windows 11 Home,3.59 pounds,Black,3 ratings,4.7,$659.00 ,https://www.amazon.com/Dell-Inspiron-3535-Touchsreen-Windows/dp/B0CLDWSQH1/ref=sr_1_303
Dell,Dell Latitude,14 Inches,1366 x 768 pixels,core_i7,3.6 GHz,8 GB,1 TB,,Integrated,Windows 10 Pro,4.6 pounds,,7 ratings,3.6,$229.89 ,https://www.amazon.com/Premium-Dell-Latitude-Business-i7-3520M/dp/B07SVQHWY6/ref=sr_1_299
Dell,Inspiron 15 3525,15.6 Inches,1920 x 1080 pixels,amd_r_series,4.3 GHz,8 GB,256 GB,AMD Radeon R5,AMD Radeon Graphics,Windows 11 Home,3.71 pounds,256GB SSD,66 ratings,4.1,$451.99 ,https://www.amazon.com/Dell-Inspiron-Lightweight-Student-Laptop/dp/B09TV8ZKM2/ref=sr_1_298
Dell,Latitude,14 Inches,1920 x 1080 pixels,apple_ci5,2.6 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 10 Pro,3.09 pounds,,8 ratings,4.8,$919.00 ,https://www.amazon.com/Latitude-5420-Touchscreen-Quad-Core-Fingerprint/dp/B0BY8F5B5B/ref=sr_1_301
Dell,Dell Latitude 5490 Laptop,14 Inches,1920 x 1080 pixels,apple_ci5,2.6 GHz,16 GB,512 GB,Intel UHD Graphics,Integrated,Windows 10 Pro,4.79 pounds,Black,5 ratings,3.3,$202.72 ,https://www.amazon.com/Dell-Latitude-Notebook-Processor-Bluetooth/dp/B0B75N8YTK/ref=sr_1_297
DELL,Inspiron 15 3530,15.6 Inches,1920 x 1080 pixels,core_i7_family,5 GHz,64 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.64 pounds,Black,2 ratings,5,"$1,089.00 ",https://www.amazon.com/DELL-Inspiron-3530-Touchscreen-i7-1355U/dp/B0CJ1QS78X/ref=sr_1_295
Dell,Latitude 7400 Laptop,14 Inches,1920 x 1080 pixels,core_i5,1.6 GHz,16 GB,256 GB,Intel,Integrated,Windows 10 Pro,2.99 pounds,Black,3 ratings,4.3,$216.75 ,https://www.amazon.com/Dell-Latitude-7400-Laptop-1920x1080/dp/B093X2Q7D8/ref=sr_1_300
Dell,Dell Latitude,12.3 Inches,1920 x 1080 pixels,core_i5,3.6 GHz,8 GB,256 GB,i5-8350U,Integrated,Windows 10 Pro,2.79 pounds,2 in 1,64 ratings,3.8,$199.98 ,https://www.amazon.com/Dell-Latitude-Notebook-Certified-Refurbished/dp/B07H9D8QJ3/ref=sr_1_292
Dell,Inspiron 14 5420,14 Inches,,Core i5 Family,,8 GB,512 GB,,UHD Graphics,Windows 11 Home,,Platinum Silver,26 ratings,3.9,$517.49 ,https://www.amazon.com/Dell-Inspiron-5420-Notebook-14-0-inch/dp/B09ZQ4NTTW/ref=sr_1_296
Dell,Latitude E7440,14.1 Inches,1366 x 768 pixels,core_i5,1.9 GHz,8 GB,256 GB,Intel Integrated Graphics,Integrated,Windows 10 Pro,3.7 pounds,Silver,329 ratings,4,$147.19 ,https://www.amazon.com/Dell-E7440-Ultrabook-Professional-Refurbished/dp/B071F49Q2P/ref=sr_1_291
Dell,7280,12.5 Inches,1920 x 1080 pixels,core_i7_6600u,2.6 GHz,16 GB,256 GB,Intel HD Graphics 520,Integrated,Windows 10 Pro,2.8 pounds,Black,10 ratings,3.6,$199.00 ,https://www.amazon.com/Dell-Latitude-7280-Thunderbolt-Windows/dp/B09J6JSB2M/ref=sr_1_289
Dell,Latitude 5300 2-in-1,13.3 Inches,,Core i7,,16 GB,512 GB,,Integrated,Windows 10 Pro,,Black,15 ratings,3.3,$361.06 ,https://www.amazon.com/Dell-Latitude-5300-13-3-Touchscreen/dp/B095MHPM4V/ref=sr_1_359
Dell,Latitude,13.3 Inches,1920 x 1080 pixels,core_i7_8650u,1.9 GHz,16 GB,512 GB,Intel,Integrated,Windows 10 Pro,3.88 pounds,Black,31 ratings,3.8,$361.99 ,https://www.amazon.com/Dell-Latitude-7390-Touchscreen-Thunderbolt/dp/B09ZD1WLHN/ref=sr_1_290
Dell,Latitude 5430,14 Inches,1366 x 768 pixels,core_i5_family,4.4 GHz,16 GB,256 GB,Intel Iris Xe Graphics,Integrated,Windows 10 Pro,6.38 pounds,,4 ratings,5,$690.00 ,https://www.amazon.com/Dell-Latitude-5420-Laptop-1366x768/dp/B094YMD5NM/ref=sr_1_293
Dell,Latitude,14 Inches,1920x1080,core_i7,2.8 GHz,64 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.36 pounds,,1 rating,5,"$1,019.00 ",https://www.amazon.com/Dell-3420-Quad-Core-i7-1165G7-Bluetooth/dp/B0C2Q28QT9/ref=sr_1_357
Dell,5580,15.6 Inches,1366 x 768 pixels,core_i5,3.1 GHz,16 GB,2 TB,Intel HD Graphics 620,Integrated,Windows 10 Pro,5 pounds,,,,$329.99 ,https://www.amazon.com/Dell-Latitude-5000-5580-Laptop/dp/B09P8418NV/ref=sr_1_358
Dell,5450,14 Inches,1920 x 1080 pixels,apple_ci5,2.3 GHz,8 GB,8 GB,,Integrated,Windows 10,5.64 pounds,Black,1 rating,5,$149.00 ,https://www.amazon.com/Dell-Latitude-1920%C3%971080-i5-5200U-Windows/dp/B0CJ9DSDS9/ref=sr_1_353
Dell,Dell Latitude,14 Inches,1920 x 1080 pixels,core_i7,2.6 GHz,8 GB,256 GB,Intel HD Graphics 620,Integrated,Windows 10,3.85 pounds,Black,347 ratings,4,$173.50 ,https://www.amazon.com/Dell-Latitude-E7470-Ultrabook-Anti-Glare/dp/B071XYH4HN/ref=sr_1_351
Dell,Vostro,16 Inches,1920 x 1080 pixels,core_i7_family,2.1 GHz,64 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,4.21 pounds,Silver,27 ratings,4.4,"$1,324.00 ",https://www.amazon.com/Dell-5620-Business-i7-1260P-Fingerprint/dp/B0B43536LJ/ref=sr_1_352
Dell,Dell Latitude,13.3 Inches,,Intel Core i5,,8 GB,256 GB,,Integrated,Windows 10 Pro,,,4 ratings,2.9,$179.00 ,https://www.amazon.com/Dell-Latitude-Business-Certified-Refurbished/dp/B07D6DJX91/ref=sr_1_348
Dell,,12.5 Inches,1366 x 768 pixels,,1.6 GHz,8 GB,8 GB,Intel UHD Graphics 620,Integrated,Windows 10 Pro,2.63 pounds,,1 rating,5,$169.00 ,https://www.amazon.com/Dell-Latitude-7290-Certified-Refurbished/dp/B07YSNWJTK/ref=sr_1_350
Dell,Dell Chromebook 11 3180 D44PV,11.6 Inches,1366 x 768 pixels,8032,1.6 GHz,2 GB,,Intel HD Graphics 400,Integrated,Chrome OS,4.44 pounds,Black,1 rating,5,$62.99 ,https://www.amazon.com/Dell-Chromebook-11-6-Inch-Traditional-Renewed/dp/B07QND1XCB/ref=sr_1_346
Dell,Dell G15,15.6 Inches,1920 x 1080 pixels,core_i7_12700h,2.7 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,5.55 pounds,Green,163 ratings,4.5,"$1,169.99 ",https://www.amazon.com/Dell-G15-i7-12700H-Processor-Bluetooth/dp/B0CJ2LQ8D9/ref=sr_1_347
Dell,Dell Latitude,14 Inches,1366x768,core_i7_6600u,2.6 GHz,32 GB,512 GB,Intel HD Graphics 6600,Integrated,Windowns 10 Pro,3 pounds,,28 ratings,3.4,$324.99 ,https://www.amazon.com/Dell-Latitude-Ultrabook-Certified-Refurbished/dp/B07D6SLBDR/ref=sr_1_355
Dell,Latitude E6520,15.6 Inches,1366 x 768 pixels,core_i5,2.3 GHz,8 GB,500 GB,Intel,Integrated,Windows 10 Pro,5.51 pounds,Black,458 ratings,3.5,$197.28 ,https://www.amazon.com/Dell-Latitude-E6520-Bluetooth-Multi-Language/dp/B01N3S2JI7/ref=sr_1_343
Dell,5425,14 Inches,1920 x 1200 pixels,amd_ryzen_7,2.3 GHz,16 GB,512 GB,AMD Integrated Graphics,Integrated,Windows 10 Pro,5.28 pounds,"Gray, Platinum Silver",5 ratings,4.5,$408.00 ,https://www.amazon.com/Dell-Inspiron-5425-Laptop-Touch/dp/B0BHPXMQRH/ref=sr_1_342
Dell,Latitude 7280,12.5 Inches,1366 x 768 pixels,core_i5,2.6 GHz,16 GB,512 GB,Intel HD Graphics,Integrated,Win 10 Pro 64 Bit Multi-Language Support English/French/Spanish(Renewed),2.6 pounds,Black,24 ratings,4.3,$180.00 ,https://www.amazon.com/Dell-Latitude-7280-Business-Multi-Language/dp/B08FMR11N7/ref=sr_1_340
Dell,Inspiron 15 i3530,15.6 Inches,1920 x 1080,core_i7_family,3 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.64 pounds,Carbon Black,,,"$1,059.00 ",https://www.amazon.com/Dell-Personal-Inspiron-Bluetooth-Touchscreen/dp/B0CL4NJRZ6/ref=sr_1_344
Dell,Inspiron 3000,15.6 Inches,1366x768,pentium_N5000,3.1 GHz,16 GB,1 TB,Intel UHD Graphics 605,Integrated,Windows 11 Pro,3.6 pounds,Black,132 ratings,4.2,$499.00 ,https://www.amazon.com/Dell-Inspiron-3000-Processor-Bluetooth/dp/B09TSMV3XG/ref=sr_1_337
Dell,Latitude E5450,14 Inches,1366x768,apple_ci7,2.6 GHz,16 GB,512 GB,Intel Integrated HD Graphics 5500,Intel Integrated HD Graphics 5500,Windows 10 Pro,0.56 ounces,,49 ratings,3.9,$273.91 ,https://www.amazon.com/Latitude-E5450-Business-Certified-Refurbished/dp/B07HHFXTKT/ref=sr_1_341
Dell,i5425,14 Inches,1920x1200,ryzen_7,2 GHz,32 GB,2 TB,AMD Radeon graphics,Integrated,Windows 11 Pro,3.4 pounds,Pebble Green,,,$779.99 ,https://www.amazon.com/Dell-Inspiron-Business-Keyboard-Fingerprint/dp/B0CJ5W57PF/ref=sr_1_407
DELL,,16 Inches,2560 x 1600 pixels,core_i7,2.7 GHz,64 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Pro,5.55 pounds,Grey,,,"$1,459.00 ",https://www.amazon.com/Dell-G16-i7-12700H-GeForce-Keyboard/dp/B0C5J97HQZ/ref=sr_1_338
Dell,Dell Latitude,15.6 Inches,1366 x 768 pixels,core_i5_5300u,2.2 GHz,8 GB,512 GB,,Integrated,Windows 10 Pro,4.72 pounds,Black,78 ratings,4.4,$229.08 ,https://www.amazon.com/Dell-Latitude-i5-5300U-Certified-Refurbished/dp/B07GCRLHHY/ref=sr_1_406
Dell,Dell Latitude 7400,14 Inches,1920 x 1080 pixels,Unknown,4.8 GHz,16 GB,256 GB,Intel,Integrated,Windows 10,5 pounds,,12 ratings,3.9,$322.30 ,https://www.amazon.com/Dell-Latitude-7400-Non-Touch-i7-8665U/dp/B09P816Y4C/ref=sr_1_401
Dell,Dell Latitude,12.5 Inches,,Core i5,,8 GB,256 GB,,Integrated,Windows 10 Pro,,Black,108 ratings,3.9,$168.50 ,https://www.amazon.com/Dell-Latitude-Business-Certified-Refurbished/dp/B07G8LZHCR/ref=sr_1_398
Dell,Dell Chromebook,13.3 Inches,1366 x 768 pixels,celeron,1.6 GHz,4 GB,,Intel,Integrated,Chrome OS,0.64 ounces,Black,14 ratings,3.7,$53.99 ,https://www.amazon.com/Dell-REFURB-3380-C3855-Renewed/dp/B07B8TMJ6B/ref=sr_1_339
Dell,Dell Vostro 7620,16 Inches,1920 x 1200 pixels,core_i7_12700h,4.7 GHz,24 GB,1 TB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11 Pro,4.32 pounds,Black,33 ratings,4.1,"$1,179.99 ",https://www.amazon.com/Dell-Vostro-7620-i7-12700H-Processor/dp/B0CJFJL8Q3/ref=sr_1_399
Dell,Dell Latitude 3160,11.6,,Pentium,,4 GB,128 GB,,Integrated,Windows 10 Pro,,,7 ratings,4.3,$129.90 ,https://www.amazon.com/Dell-Latitude-Touchscreen-Computer-Pentium/dp/B0C814SMCC/ref=sr_1_395
